Id,Price
3170,174718.9027530371
12700,253357.60500693228
10601,131571.7254461967
514,257133.93359691396
4010,287812.5254972369
8124,165913.15697235928
10800,177331.24274203397
13628,197538.3952765299
11637,132344.7793525812
781,173762.96391023317
16156,196550.86853213442
12618,250708.85553520796
9766,185003.11663337096
15987,262263.74978483893
11051,334436.8689474302
7673,196207.75025107322
1245,428898.029238238
2443,158753.67150741693
7413,97573.25272952575
310,163210.20420229118
10921,230894.12967342776
8709,88351.64622105697
12404,318351.7697675299
14986,205242.60631142493
10714,300783.8876662038
14286,209512.51161390133
13828,346395.76896953234
8926,438830.1556277885
12233,185007.1140123649
3913,199776.2286169756
5221,199599.1267175973
14965,82310.97008119691
862,206242.37152817578
13907,148517.48548505935
5418,184791.1490196824
2045,172456.46350260812
13321,173416.10885208758
2762,240671.8268914514
13888,183108.03356787606
14962,146092.86308302943
13305,340541.4369448515
8487,246613.14871907054
7146,159449.05116780894
1134,193042.43282855846
15092,339111.5056333482
13760,232509.58314820245
11958,435228.1577445171
3177,193995.65803520338
11350,206020.2634761572
1524,114553.92401807888
5527,264895.9203250996
2872,195356.0281125941
8602,340693.0880898143
3067,351272.6625076636
10435,208281.98903680206
11222,204897.80528935275
8700,144017.53592621352
10961,211775.79196417498
14305,190005.00902268803
8362,268429.5654871337
4979,159775.24402005164
7180,325810.0636810454
5763,103862.53384833202
2192,226979.4260786517
13581,194303.57958113405
10720,163211.6652953392
1358,236196.71694495282
13366,334019.53662402806
13539,423727.8009755346
12849,185881.03831738894
6794,180433.59072472557
525,478097.88217300584
12223,362106.8699680297
16271,118203.32509562476
5818,127917.89173348188
16588,270301.741862887
8981,130537.2936988713
16476,135065.72547885426
14663,195110.03379222399
3,136264.9586829698
6615,134733.08195388905
12215,278862.7613547113
304,268703.08513062785
13634,278583.19426359865
9208,181501.2389507865
2175,164010.8464013116
250,209692.89013897403
6045,190908.6676109254
10516,152402.80819119973
1852,486436.6419712575
1573,203318.6231416376
15079,164192.17743440633
5500,170117.41333035938
15775,149112.4225312679
3198,163272.68603165654
6718,210299.64763836298
4149,185715.1513786519
9627,268441.9435958754
7595,262164.2042187796
4538,169833.56764023216
3555,199915.93245519517
10483,377557.93609772786
8834,170923.28457585786
16412,184140.37070118543
6449,144371.96017046075
2767,185150.64795033715
11498,155546.3734646728
16472,144260.52482990993
178,357062.15806311776
10948,202688.914350543
13313,282932.86103131337
8065,151592.67622275557
102,146343.71083396158
14428,172746.11864329272
11973,127691.4907653389
6663,185861.6758253048
15989,127716.18105826947
10955,412384.93924100837
11772,148789.72931433216
11364,244667.35506692744
7082,173477.04978491392
7749,508321.21562223893
6428,128735.55323615375
6869,99085.07942423869
295,149409.19519000407
12266,273247.56899257033
11129,233102.01613855505
826,338225.5403734504
3262,249728.7711660941
15641,338103.319121284
1662,405778.1762977616
10926,213154.5093063494
10232,228295.75952997385
6376,183686.84648277776
7817,184814.04932540504
354,200711.08704255044
10076,192031.9860729931
11379,333070.4539992612
10184,117206.89510444559
4696,391195.36721599824
13562,473427.2771613714
5436,196910.85045875306
13196,129744.3105390986
14939,395377.4652594691
14004,205350.8516509424
5916,190871.71196802382
7229,196053.85552128067
9143,141863.17249179812
3440,200546.13297450286
319,193318.8150701599
11683,232748.6232832889
12647,248143.476829955
12788,161427.42386068596
13662,229203.343362658
423,277739.8284838097
5222,192187.11799906765
9242,190914.60960909436
2641,198932.76578237553
4855,174484.14726460498
5360,191432.12015343603
9799,162684.97991478135
5526,239276.24833166914
10309,154644.63320198547
2144,412403.2852731638
7191,186857.48501264944
6732,175223.3583828984
14789,148072.51356800628
13525,164987.94563433394
4066,325686.5879681264
16422,185081.5828569322
14890,189798.61531980953
2922,224804.50127652654
3601,113101.44243450383
13416,125913.3520954703
14363,178400.5637368763
9496,322577.64229747147
7115,291596.41694415483
8615,171363.14932173883
5218,51888.68954786305
9493,201411.35770733797
10623,173448.84310431065
2272,146542.27221383728
3352,325234.63325201016
84,189224.42337995424
8086,123556.14313052582
2595,249187.5743508445
3531,147597.05559426593
7460,358237.8576052998
9214,254036.84564488352
2790,223472.30108419847
10548,239292.97037082305
9218,159833.35707562396
7435,179520.42216899406
15780,178326.50752928053
7640,195149.7459788386
6223,185410.53766738527
3425,109804.64383366013
10582,152223.38809210187
702,258562.6173026878
2111,174744.6664575223
11730,183779.0687160462
9865,233241.80135419278
16478,327009.8337349461
1885,222109.79844695044
3956,396464.5474219699
16735,142432.6999928737
15264,209740.82604719905
15971,156957.74709728247
5584,230746.9510230775
15242,195415.03718474405
14358,208093.15507312428
11300,218895.55923478786
5446,175181.5102567853
3934,174198.22437133666
6610,163735.79036534645
10164,290549.90312337765
4646,196611.81829997656
13304,198870.60623081433
1985,199089.29552861289
4746,132724.04369084936
7963,219777.55328587742
14083,273400.91870780976
13140,275505.921782401
15023,277511.1565997481
13093,239952.6324465413
7160,198463.2068307385
7407,191255.43866827726
16056,170839.53417660337
751,408173.4499451375
6179,72549.68891462512
9137,318338.08348382375
10992,264836.9934392072
5744,447724.80558643135
10884,193417.32094793688
12858,312705.1992772548
13005,310320.80405300553
16714,188623.83621426026
1419,262938.5408903134
6064,202980.00512972756
3771,215304.53456408062
5945,489751.8014384088
8453,72756.44490910473
3806,165128.677055231
16748,268478.26864775113
11380,214646.20332342965
3107,199326.34484794174
12003,204472.13699112547
14567,207956.9639827407
1079,200906.21794961338
11705,137409.33223433027
7814,203820.0185735009
10174,161904.24978011684
5514,253747.36968088782
5265,249324.72957628072
10520,388423.99367506267
13195,209027.8631723924
14601,437246.220384859
6012,196508.09625799896
13079,170597.97607770062
9009,134821.4621142407
3122,194226.1684955077
5470,243339.1110241298
4840,169790.52424280363
6270,256549.45873834981
9158,91995.9232052268
10120,156993.57554993787
10672,297200.1246006303
4573,135391.5173832789
12118,295176.4506247203
7447,127545.62292049697
2171,212506.7335068441
6126,289653.8016322305
2836,156763.76794066394
1457,238615.16346847886
11165,216179.24640974068
5923,212382.55395050056
1813,212638.14535198986
3492,261735.81105019536
1917,321393.6395386973
965,402899.5792038649
15795,145714.76990628097
821,214759.0431778949
4568,192616.81824766443
9078,254567.87612202813
11371,123703.1094917678
5149,184706.46379547202
281,216548.49140156398
1918,240792.79138309427
776,131071.02019837343
210,196482.29853722453
10782,182077.79805274864
9653,182210.41054337798
9372,155653.5256950059
5868,187009.59713966653
6176,137389.16614874097
3969,133367.09214904153
7427,150060.37266840079
8544,460245.12360343785
5219,207619.83429532064
16488,145208.00071217175
5855,210732.23515279754
15920,132706.3171036887
4393,404674.15028698125
5770,174584.4657289691
2900,129869.69260598447
8622,75745.170374644
11610,258841.78826195627
10969,111231.00889264733
11029,155159.13167850178
6193,303734.3961687395
14087,471544.9339705576
13623,155203.80391909313
16689,165770.57155943915
1027,202491.9824176202
949,156608.31733028908
672,109982.29366469315
13832,128616.13580914563
2471,201443.71431222567
8728,267684.6058997037
7742,218944.42586634803
2698,211870.61900112295
9084,178124.42197506025
6075,277919.3994964294
2874,171822.7394665226
13119,147966.33190628502
5010,207734.5181955457
1284,165006.7785477816
1151,162500.99193563915
5110,436037.2797362711
11386,174042.87559496958
8019,211642.86508328083
2859,128830.81764385477
16110,169344.85900170836
16027,273203.38178967166
14902,178609.78192127682
14301,212416.27663135433
2451,189873.24162316878
13596,122345.39229645104
1464,139203.78752250163
7927,443695.33559887955
9638,262902.66796462977
8009,270195.7868640674
11903,150748.23031912066
9243,110733.8517903477
547,213363.6517264268
5511,133773.01257737743
11247,180486.75777298905
15928,343727.3266732797
3434,223711.09974935954
7614,111925.87098868645
1380,199997.23906699978
2770,144224.40947116315
111,174445.72610561523
5994,126656.06751829971
12341,196296.49617255438
2787,263418.48955557414
14410,306593.1966897264
15983,131545.34826181812
14876,187064.5802370288
653,110966.25842141332
2174,225929.05096699702
2575,363151.89356204064
7976,162475.51288020494
5812,336722.16926062864
13589,415539.7003953792
9122,129996.29863860855
8159,489504.30745754234
8754,327572.8956217602
9321,214074.8897611928
13535,155509.448044143
2083,173736.09709197312
2689,377751.2314027402
2248,233612.4662326986
11649,148814.49610030896
11045,296360.4670490912
1276,91163.05399279094
5962,136333.76146366907
13012,165463.62269197404
4642,175875.96061344535
179,164691.18545954788
15347,367104.7669628262
